14107;13679;7
14108;24935;8
14109;25877;20
14110;25879;8
14111;24933;1
14112;24934;3
14113;25858;6
14114;25857;8
14115;14541;9
14116;70668;16
14117;14542;10
14118;24931;15
14119;11421;7
14120;16531;20
14121;17462;5
14122;16664;9
14123;70410;16
14124;16657;10
14125;16656;7
14126;5394;3
14127;15201;20
14128;24945;20
14129;25929;8
14130;24942;1
14131;25915;6
14132;24943;7
14133;25952;5
14134;24946;16
14136;25834;20
14137;17252;7
14138;25228;5
14139;24966;3
14140;28414;1
14141;96726;5
14142;24977;10
14143;24978;6
14144;11166;7
14145;24981;13
14146;24986;10
14147;24982;9
14148;24983;9
14149;32069;16
14150;24988;20
14151;24990;13
14152;25205;20
14153;25201;20
14154;25203;20
14155;21586;18
14156;20342;18
14157;8374;3
14158;9996;5
14159;25893;8
14160;16907;9
14161;23101;16
14162;11144;10
14163;25894;20
14164;14431;6
14165;25890;7
14166;28050;9
14167;70260;16
14168;28056;10
14169;25859;3
14170;28055;3
14171;13679;7
14172;28098;20
14173;28051;6
14174;19950;8
14175;129328;5
14176;9184;8
14177;25970;9
14178;117654;1
14179;23109;16
14180;26023;5
14181;25971;10
14182;19991;3
14183;25974;7
14184;25976;20
14185;25969;6
14186;25986;3
14187;14640;9
14188;23138;16
14189;15283;1
14190;25984;5
14191;25987;10
14192;25989;20
14193;18887;7
14194;28730;6
14195;14645;8
14196;26008;8
14197;26004;9
14198;26006;16
14199;26007;10
14200;15293;1
14201;26012;3
14202;26049;5
14203;16719;7
14204;26011;20
14205;26005;6
14206;25970;9
14207;26021;7
14208;26308;1
14209;26022;6
14210;26015;16
14211;26020;10
14212;28729;3
14213;26017;20
14214;9184;8
14215;25973;5
14216;26051;5
14217;24113;6
14218;16721;8
14219;26045;16
14220;26044;1
14221;26042;9
14222;26050;10
14223;26054;3
14224;26052;7
14225;26053;20
14226;26055;9
14227;18597;0
14228;26059;1
14229;26057;16
14230;26063;5
14231;26062;10
14232;26068;3
14233;26061;7
14234;26067;20
14235;26058;6
14236;26066;8
14237;16599;5
14238;26100;8
14239;26101;16
14240;16604;9
14241;26102;10
14242;16600;7
14243;26104;3
14244;28991;20
14245;24624;6
14246;15911;1
14247;26116;3
14248;14647;9
14249;14646;5
14250;26117;8
14251;26112;16
14252;18992;1
14253;26113;10
14254;26119;20
14255;26111;6
14256;25028;0
14257;18887;7
14258;26190;6
14259;26186;8
14260;26187;9
14261;26189;16
14262;26193;10
14263;41844;1
14264;26196;7
14265;26198;20
14266;26195;3
14267;70732;5
14268;17262;9
14269;26145;8
14270;23031;16
14271;26307;1
14272;26143;10
14273;26147;3
14274;26144;7
14275;26142;20
14276;26138;6
14277;18855;5
14278;27928;3
14279;14618;9
14280;26137;16
14281;26128;1
14282;26132;10
14283;26124;7
14284;26131;20
14285;26134;8
14286;26136;6
14287;27927;5
14288;26203;5
14289;25098;6
14290;26206;8
14291;26205;9
14292;26215;16
14293;19000;1
14294;26208;10
14295;26212;7
14296;26213;3
14297;26211;20
14298;26281;3
14299;26268;8
14300;26271;16
14301;26266;9
14302;26275;10
14303;18834;20
14304;26280;6
14305;26282;7
14306;26279;5
14307;26277;1
14308;26256;5
14309;26252;6
14310;26261;8
14311;26253;9
14312;26255;1
14313;26262;16
14314;26258;10
14315;26260;7
14316;26263;3
14317;26254;20
14318;26288;5
14319;26285;8
14320;26287;9
14321;26299;16
14322;26292;1
14323;26290;10
14324;26300;7
14325;26298;3
14326;28993;20
14327;26284;6
14328;26219;5
14329;26225;8
14330;26216;9
14331;26227;16
14332;26224;1
14333;26222;10
14334;26223;7
14335;26229;3
14336;26226;20
14337;26221;6
14338;25038;0
14339;15794;0
14340;25039;20
14341;25048;0
14342;25052;0
14343;39178;0
14344;35403;0
14363;16591;7
14364;16802;8
14365;23138;16
14366;16805;9
14367;25885;10
14368;25887;3
14369;25888;5
14370;10079;7
14371;25889;20
14372;25954;5
14373;25957;6
14374;25966;8
14375;25959;9
14376;25958;16
14377;25961;10
14378;25965;3
14379;25968;7
14380;25956;20
14381;6430;0
14382;17251;5
14383;17262;9
14384;17256;8
14385;13984;16
14386;17274;1
14387;17255;10
14388;17252;7
14389;17271;3
14390;17261;6
14391;20173;13
14392;20385;17
14393;2552;14
14394;20550;15
14395;7139;0
14396;1246;0
14397;27872;3
14398;26003;5
14399;25995;8
14400;25997;16
14401;25996;1
14402;25994;9
14403;25999;10
14404;12973;7
14405;27873;20
14406;25998;6
14407;26028;5
14408;26026;8
14409;26027;16
14410;26033;1
14411;26029;10
14412;26035;3
14413;26038;20
14414;26024;6
14415;11166;7
14416;96727;9
14417;26084;5
14418;26086;8
14419;26079;9
14420;26080;16
14421;26093;1
14422;26081;10
14423;26096;3
14424;26083;7
14425;26092;20
14426;16781;6
14427;26161;5
14428;26153;8
14429;26151;9
14430;26175;16
14431;26154;10
14432;4904;3
14433;26159;7
14434;26174;20
14435;26149;6
14436;26150;1
14437;16631;5
14438;16634;8
14439;16636;9
14440;26201;16
14441;41845;1
14442;16633;10
14443;16637;3
14444;16632;7
14445;19901;20
14446;21459;6
14447;26171;8
14448;26168;9
14449;26170;1
14450;26184;16
14451;18423;10
14452;26182;3
14453;26157;20
14454;26169;6
14455;26178;5
14456;26240;5
14457;26235;9
14458;26231;8
14459;26233;16
14460;26243;1
14461;26236;10
14462;26238;7
14463;26247;3
14464;27228;20
14465;26230;6
14466;15274;0
14467;15274;0
14468;811;0
14469;811;0
14470;15274;0
14471;15274;0
14472;811;0
14473;15274;0
14474;15274;0
14475;3367;17
14476;15274;0
14477;15274;0
14478;15274;0
14479;15274;0
14480;15274;0
14481;811;0
14482;15274;0
14483;811;0
14484;15274;0
14485;15274;0
14486;811;0
14487;25096;13
14488;811;0
14489;15274;0
14490;15274;0
14491;15274;0
14492;15274;0
14493;6270;0
14494;15274;0
14495;15274;0
14496;15274;0
14497;811;0
14498;15274;0
14499;15274;0
14500;15274;0
14501;811;0
14502;28757;6
14503;25104;3
14504;15274;0
14505;15274;0
14506;15274;0
14507;811;0
14508;15274;0
14509;811;0
14510;811;0
14511;811;0
14512;811;0
14513;811;0
14514;811;0
14522;25111;7
14523;25118;0
14524;25120;13
14525;25116;10
14526;811;0
14527;25139;17
14528;25138;14
14529;25146;0
14530;25147;0
14531;25148;17
14532;25152;17
14533;25153;13
14534;25154;13
14535;25155;17
14536;25157;5
14537;96728;8
14538;15014;3
14539;98900;1
14540;3422;0
14541;25649;17
14542;11449;0
14543;28703;10
14544;22952;0
14545;25169;7
14546;1225;0
14547;25171;0
14548;28817;3
14549;28276;8
14550;28274;9
14551;28280;10
14552;28282;3
14553;28386;6
14554;25343;7
14555;25612;13
14557;6338;12
14558;9857;2
14559;27520;6
14560;27524;8
14561;17014;9
14562;27518;5
14563;49286;16
14564;27519;10
14565;27522;7
14566;27523;3
14567;27668;6
14568;16997;8
14569;13355;9
14570;27669;5
14571;27673;16
14572;27672;10
14573;27667;3
14574;27670;7
14575;25620;13
14576;25173;13
14577;28715;7
14578;27963;6
14579;27965;8
14580;27964;9
14581;27962;5
14582;27584;16
14583;27966;10
14584;27968;1
14585;27967;7
14586;25180;17
14587;10179;3
14588;27976;6
14589;9169;8
14590;14770;9
14591;17202;1
14592;27979;5
14593;27980;16
14594;27977;10
14595;27975;7
14596;27978;3
14597;4108;14
14598;27983;6
14599;27982;8
14600;27985;9
14601;14995;5
14602;27986;16
14603;27988;3
14604;27987;1
14605;27984;7
14606;15000;10
14607;27981;14
14608;18487;14
14609;18488;14
14610;25184;0
14611;25222;5
14612;25223;7
14613;6505;0
14614;25219;6
14615;25221;10
14616;25220;8
14617;25193;4
14618;25197;17
14619;13806;0
14620;25225;6
14621;25227;8
14622;25224;10
14623;25226;7
14624;24102;5
14625;23520;0
14626;25245;20
14627;811;0
14628;25246;0
14629;4607;9
14630;811;0
14631;18863;8
14632;25255;7
14633;25247;3
14634;15274;0
14635;811;0
14636;25248;6
14637;25249;5
14638;26966;7
14639;811;0
14640;25253;10
14641;11571;8
14642;25260;26
14643;5509;17
14644;18204;0
14645;22464;0
14646;18499;0
14647;18499;0
14648;18499;0
14649;18499;0
14650;18499;0
14651;18499;0
14652;27579;6
14653;18944;8
14654;27582;9
14655;27576;5
14656;27584;16
14657;27577;10
14658;27581;1
14659;27578;7
14660;27580;3
14661;27566;6
14662;27568;8
14663;27565;9
14664;27564;5
14665;27573;16
14666;27567;10
14667;27572;1
14668;27570;7
14669;27569;3
14670;27649;5
14671;18944;8
14672;27582;9
14673;27653;16
14674;27579;6
14675;27648;10
14676;21299;1
14677;27651;7
14678;27652;3
14679;71405;0
14680;18470;5
14681;17258;8
14682;17259;9
14683;27573;16
14684;15411;6
14685;17263;10
14686;17321;1
14687;17265;7
14688;17267;3
14691;18492;14
14696;2052;14
14706;5417;17
14707;25278;17
14722;26983;8
14723;26982;9
14724;70665;16
14725;26987;6
14726;26985;10
14727;26986;7
14728;26988;3
14729;23835;14
14730;26984;5
14742;27009;8
14743;27007;9
14744;27010;5
14745;27011;16
14746;27008;6
14747;27012;10
14748;27013;7
14749;27014;3
14750;27026;9
14751;27034;5
14752;27033;16
14753;27191;1
14754;27027;10
14755;27029;6
14756;27035;8
14757;27028;7
14758;27030;3
14759;27048;9
14760;27049;5
14761;27046;6
14762;27047;8
14763;27051;16
14764;27053;10
14765;27052;1
14766;27050;7
14767;27054;3
14768;27092;5
14769;27093;8
14770;27091;9
14771;26141;16
14772;29007;10
14773;27094;6
14774;28175;1
14775;27097;7
14776;27096;3
14777;27099;14
14778;21756;9
14779;27147;5
14780;20833;14
14781;27152;16
14782;27148;10
14783;27146;6
14784;27149;8
14785;27151;1
14786;27150;7
14787;16079;3
14788;27154;9
14789;27155;5
14790;27162;14
14791;27161;16
14792;27156;10
14793;27159;6
14794;27158;8
14795;26115;1
14796;27157;7
14797;27160;3
14798;27194;5
14799;27192;8
14800;27202;14
14801;27197;16
14802;27196;10
14803;27185;6
14804;29938;1
14805;27195;7
14806;23490;3
14807;27193;9
14808;27137;6
14809;27827;8
14810;27136;9
14811;27138;5
14812;23419;14
14813;27143;16
14814;28986;1
14815;27536;10
14816;27140;7
14817;27142;3
14818;25362;17
14820;25364;17
14821;26811;5
14822;25365;17
14823;25366;17
14824;25367;17
14825;25134;14
14826;26812;10
14827;26810;6
14828;26813;8
14829;26814;7
14830;26818;3
14831;27182;1
14832;26815;9
14833;29015;10
14834;26685;9
14835;26687;5
14836;25377;17
14837;25378;17
14838;26686;6
14839;26690;8
14840;26691;7
14841;26688;3
14842;26693;14
14843;26692;1
14844;26820;5
14845;25382;17
14846;27190;10
14847;26819;6
14848;26822;8
14849;27186;1
14850;26824;7
14851;26825;3
14852;11925;14
14853;26821;9
14854;26846;5
14855;26847;10
14856;26848;6
14857;26850;8
14858;28985;1
14859;26849;7
14860;27876;3
14861;19760;9
14862;26880;5
14863;26881;10
14864;26879;6
14865;26883;8
14866;27180;1
14867;26884;7
14868;26885;3
14869;26878;9
14870;25410;17
14871;25411;13
14872;15692;0
14873;25437;17
14874;25441;13
14875;25470;13
14876;25471;13
14877;25474;13
14878;9055;13
14879;25496;17
14880;25499;13
14881;25503;13
14882;25504;13
14883;25506;13
14884;25507;13
14885;25508;13
14886;25509;13
14887;25510;13
14888;25511;13
14889;25513;13
14890;25514;13
14891;25515;13
14892;25516;13
14893;25533;13
14894;25542;0
14895;21578;5
14896;26652;8
14897;27838;10
14898;26650;6
14899;26656;1
14900;26651;7
14901;26655;3
14902;23847;14
14903;26646;9
14904;27899;5
14905;27901;10
14906;27902;6
14907;27906;1
14908;27900;7
14909;27904;3
14910;27903;9
14911;27905;8
14912;11925;14
14913;26799;8
14914;26794;9
14915;26795;5
14916;22805;14
14917;26798;10
14918;26792;6
14919;27839;1
14920;26800;7
14921;26797;3
14922;26874;8
14923;26869;9
14924;26871;5
14925;28015;1
14926;26872;10
14927;26870;6
14928;96729;7
14929;26875;3
14930;20974;14
14931;27932;5
14932;27829;8
14933;27934;10
14934;27935;6
14935;27942;1
14936;27938;7
14937;27940;3
14938;27933;9
14939;26636;5
14940;26643;8
14941;26454;9
14942;26640;10
14943;26634;6
14944;27512;1
14945;26641;7
14946;26645;3
14947;23825;14
14948;26838;5
14949;28996;10
14950;26836;6
14951;26842;8
14952;26257;1
14953;26840;7
14954;18751;14
14955;26843;3
14956;26837;9
14957;26833;8
14958;26827;5
14959;26830;10
14960;26828;6
14961;27835;1
14962;26831;7
14963;26834;3
14964;23419;14
14965;26829;9
14966;26859;5
14967;27833;10
14968;26856;6
14969;28024;1
14970;26861;7
14971;26864;3
14972;26862;8
14973;20975;14
14974;26857;9
14975;26890;5
14976;26888;10
14977;26889;6
14978;27832;8
14979;26893;1
14980;26891;7
14981;26894;3
14982;26911;14
14983;26887;9
15002;25593;0
15003;28007;6
15004;7537;8
15005;17017;9
15006;18508;14
15007;27693;16
15008;28009;10
15009;28008;7
15010;9536;5
15011;27668;6
15012;14276;8
15013;27989;9
15014;28579;14
15015;70661;16
15016;27990;10
15017;27991;7
15018;3390;5
15019;27667;3
15042;25661;0
15043;25662;0
15044;25807;0
15045;25671;5
15046;25673;7
15047;25675;5
15048;25676;5
15049;25677;3
15050;27943;5
15051;27945;3
15052;27944;7
15053;25682;5
15054;25683;7
15055;25685;3
15056;8682;5
15057;25686;7
15058;25687;3
15059;25688;5
15060;25694;7
15061;25695;3
15062;26071;7
15063;26072;10
15064;12368;5
15065;14547;7
15066;25699;5
15067;25700;3
15068;19012;5
15069;25701;7
15070;25702;10
15071;25703;8
15072;25705;7
15073;16983;8
15074;25706;10
15075;25704;5
15076;25710;5
15077;25720;9
15078;25718;10
15079;25714;7
15080;28976;1
15081;25713;3
15082;25719;6
15083;25724;10
15084;25726;9
15085;25721;5
15086;25729;1
15087;25722;7
15088;25728;6
15090;25731;5
15091;25735;10
15092;25736;9
15093;25737;6
15094;25739;1
15095;25732;7
15096;25734;3
15102;2637;0
15103;2637;0
15104;28432;8
15105;28231;17
15106;28236;17
15107;25072;23
15108;25072;23
15109;28225;17
15110;27880;6
15111;1981;8
15112;27879;9
15113;1673;14
15114;27514;16
15115;27878;10
15116;11274;3
15117;1978;7
15118;27877;5
15119;26177;7
15120;27887;6
15121;1966;8
15122;27888;9
15123;18449;14
15124;27693;16
15125;27881;10
15126;27884;7
15127;6775;3
15128;27882;5
15129;27886;1
15130;9548;5
15131;27710;8
15132;27706;9
15133;27720;14
15134;27711;1
15135;28563;16
15136;27708;6
15137;27715;10
15138;25921;16
15139;27712;7
15140;27713;3
15141;27943;5
15142;27685;8
15143;3652;9
15144;27689;5
15145;27690;14
15146;35629;1
15147;27686;16
15148;27684;6
15149;3846;10
15150;27688;3
15151;3442;7
15152;27725;8
15153;23048;16
15154;27724;6
15155;27722;10
15156;27734;1
15157;27723;7
15158;27732;3
15159;27728;5
15160;27727;9
15161;18980;6
15162;27916;8
15163;27922;9
15164;27914;5
15165;15102;16
15166;27921;10
15167;28979;1
15168;17153;7
15169;27920;3
15170;27586;5
15171;11832;8
15172;27589;9
15173;27593;16
15174;27591;10
15175;27907;1
15176;14697;7
15177;27592;3
15178;27590;6
15179;27663;5
15180;27560;6
15181;27562;8
15182;28584;9
15183;24159;16
15184;27661;10
15185;56052;1
15186;27662;7
15187;27664;3
15188;27632;9
15189;27634;8
15190;23051;16
15191;18980;6
15192;27635;10
15193;28022;1
15194;28019;7
15195;28018;5
15196;31254;19
15197;31255;19
15198;31253;19
15199;31252;19
15200;30797;2
15202;7834;7
15203;28189;7
15204;28218;26
15205;28229;26
15206;28197;23
15207;41117;14
15208;20614;0
15209;1168;0
15210;28544;13
15211;28567;13
15212;28527;13
15213;28570;13
15214;28561;13
15215;28528;13
15216;28530;13
15217;28458;13
15218;28346;13
15219;13078;13
15220;28316;13
15221;28552;13
15222;28314;13
15223;28571;13
15224;28318;13
15225;28521;13
15226;28531;13
15227;28508;13
15228;28512;13
15229;19735;13
15230;28539;13
15231;28469;13
15232;28542;13
15233;28525;13
15234;2807;13
15235;28341;13
15236;28566;13
15237;28338;13
15238;28459;13
15239;28523;13
15240;28504;13
15241;20414;13
15242;28568;13
15243;28348;13
15244;3175;13
15245;2809;13
15246;20299;13
15247;28327;13
15248;28535;17
15249;20080;17
15250;28536;17
15251;28546;17
15252;28465;17
15253;28321;17
15254;28347;17
15255;28529;17
15256;28576;17
15257;26589;17
15258;28517;17
15259;28548;17
15260;28468;17
15261;28524;17
15262;28540;17
15263;28534;17
15264;28311;17
15265;28499;17
15266;28526;17
15267;28674;17
15268;28460;17
15269;28573;17
15270;8508;17
15271;28334;17
15272;28541;17
15273;28349;17
15274;22144;17
15275;28467;17
15276;28580;17
15277;29448;0
15278;28502;17
15279;28569;26
15280;28457;26
15281;28538;26
15282;28518;26
15283;28577;26
15284;28572;15
15285;28308;15
15286;28575;15
15287;28344;15
15288;28322;15
15289;28309;15
15290;29447;0
15291;28543;15
15292;29449;0
15293;29449;0
15294;28515;15
15295;28547;15
15296;28545;15
15297;28013;9
15298;28017;14
15299;70667;16
15300;12415;10
15301;28016;8
15302;28012;6
15303;28014;7
15304;12369;5
15305;28039;8
15306;28045;9
15307;20826;14
15308;17114;6
15309;32070;16
15310;28046;10
15311;11382;5
15312;14522;7
15313;9527;3
15314;1168;0
15322;2409;26
15323;28557;26
15324;28331;26
15325;8258;26
15326;26358;0
15327;26361;0
15328;4287;0
15329;27998;6
15330;27999;8
15331;28001;9
15332;18493;14
15333;28006;16
15334;28005;10
15335;28093;13
15336;28003;7
15337;27683;5
15338;28002;3
15339;15345;1
15340;27679;16
15341;27678;8
15342;22805;14
15343;27677;10
15344;27681;7
15345;27682;3
15346;27683;5
15347;27674;6
15348;27675;9
15349;11953;6
15350;27702;8
15351;27699;9
15352;28269;14
15353;27705;1
15354;27700;16
15355;27701;10
15356;18284;5
15357;27703;3
15358;27704;7
15359;27956;5
15360;27954;9
15361;27958;6
15362;27957;8
15363;27959;1
15364;27960;16
15365;27955;10
15366;17155;7
15367;28026;14
15368;12830;3
15369;17231;6
15370;27969;8
15371;27974;16
15372;27970;10
15373;27973;1
15374;17153;7
15375;19008;3
15376;27971;5
15377;27972;9
15378;14702;6
15379;15412;8
15380;15413;9
15381;17094;5
15382;23018;16
15383;15415;10
15384;23544;1
15385;27555;7
15386;27553;3
15387;27655;9
15388;27654;6
15389;13343;8
15390;27656;5
15391;27660;1
15392;27658;16
15393;27657;10
15394;32816;7
15395;17190;3
15396;26602;13
15397;1201;17
15398;28246;8
15399;28149;6
15400;28130;9
15401;28183;10
15402;28223;10
15403;28243;9
15404;8295;6
15405;9529;10
15406;28138;8
15407;6660;0
15408;568;0
15409;7127;0
15410;20914;0
15411;23716;2
15412;21363;0
15413;26373;5
15414;26374;0
15415;26375;0
15416;20914;0
15417;21366;0
15418;27412;17
15419;7170;0
15420;19572;0
15421;26681;16
15422;26378;0
15423;7374;0
15424;3243;17
15425;28033;9
15426;28031;8
15427;23048;16
15428;28030;6
15429;28034;10
15430;28035;1
15431;28029;7
15432;28037;3
15433;28028;5
15434;27616;6
15435;27617;8
15436;27608;9
15437;26271;16
15438;29013;10
15439;28850;1
15440;27615;7
15441;27618;3
15442;27610;5
15443;28199;13
15444;28228;17
15445;28191;13
15446;26381;0
15447;26382;0
15448;25469;0
15449;16850;7
15450;28147;7
15451;2922;7
15452;28168;9
15453;28247;9
15454;26383;0
15455;28323;20
15456;17155;7
15457;26012;3
15458;28192;8
15459;28275;9
15460;26385;26
15461;26086;8
15462;28286;9
15463;28288;10
15464;28096;17
15465;28216;26
15466;28269;14
15467;23728;11
15468;28303;16
15469;28302;6
15470;28290;7
15471;28266;5
15472;26937;6
15473;26939;8
15474;26938;9
15475;70666;16
15476;28998;10
15477;26941;7
15478;3931;14
15479;26936;5
15480;26953;6
15481;26956;8
15482;26952;9
15483;70665;16
15484;26954;10
15485;26955;7
15486;26959;14
15487;26957;5
15488;27004;5
15489;27001;8
15490;70664;16
15491;27000;10
15492;27029;6
15493;26998;7
15494;23750;14
15495;27005;9
15496;27003;3
15497;27127;6
15498;27541;8
15499;26993;9
15500;26990;5
15501;70710;16
15502;26994;10
15503;26995;7
15504;26855;14
15505;26997;3
15506;26970;8
15507;26971;9
15508;70709;16
15509;26973;10
15510;26969;6
15511;26974;7
15512;5422;14
15513;26975;3
15514;26972;5
15515;26960;6
15516;26964;8
15517;24793;9
15518;26961;5
15519;26962;16
15520;26963;10
15521;26968;7
15522;18775;14
15523;26965;3
15524;27081;5
15525;27540;8
15526;27082;16
15527;27075;10
15528;27079;6
15529;27076;7
15530;27084;14
15531;27080;3
15532;27074;9
15533;27083;1
15534;27037;8
15535;27038;9
15536;27039;5
15537;27040;16
15538;27041;10
15539;27045;6
15540;27042;1
15541;27043;7
15542;27044;3
15543;26060;14
15544;27022;8
15545;27017;9
15546;27018;5
15547;26951;16
15548;27019;10
15549;27016;6
15550;30091;1
15551;27020;7
15552;27024;14
15553;27023;3
15554;27068;6
15555;27065;8
15556;27066;9
15557;27067;5
15558;27073;1
15559;27072;16
15560;27069;10
15561;27070;7
15562;27071;3
15563;20973;14
15564;26388;0
15565;27059;8
15566;27058;9
15567;27063;5
15568;27062;16
15569;27064;14
15570;27060;10
15571;27057;6
15572;30092;1
15573;27061;7
15574;25872;3
15575;27110;6
15576;27115;8
15577;27111;9
15578;27112;5
15579;25910;16
15580;15517;1
15581;27113;10
15582;27114;7
15583;27116;3
15584;25911;14
15585;28289;10
15586;19495;0
15587;28292;6
15588;28265;6
15589;27891;8
15590;27895;9
15591;27889;5
15592;27896;14
15593;27898;1
15594;27108;16
15595;27892;10
15596;27890;7
15597;27893;3
15598;27894;6
15599;27120;8
15600;27122;9
15601;27118;5
15602;27124;1
15603;27082;16
15604;2329;14
15605;27119;10
15606;27117;6
15607;27121;7
15608;27123;3
15609;27322;5
15610;27324;9
15611;27325;16
15612;27326;10
15613;27323;6
15614;27328;8
15615;26098;1
15616;27327;7
15617;26091;3
15618;18812;14
15619;27127;6
15620;27128;9
15621;27135;14
15622;27129;5
15623;28977;1
15624;28565;16
15625;31382;10
15626;27132;8
15627;27133;7
15628;27134;3
15629;27208;9
15630;27215;8
15631;27212;5
15632;27220;16
15633;27222;14
15634;26330;1
15635;27825;10
15636;27206;6
15637;27214;7
15638;27218;3
15639;27170;9
15640;27171;5
15641;27169;6
15642;27173;8
15643;27176;16
15644;29006;10
15645;27178;1
15646;27174;7
15647;27177;3
15648;23825;14
15649;27286;9
15650;27290;5
15651;27293;1
15652;23421;16
15653;27287;10
15654;27285;6
15655;27289;7
15656;27291;3
15657;27294;14
15658;27301;8
15659;27296;9
15660;27297;5
15661;27304;16
15662;27299;10
15663;27295;6
15664;27306;1
15665;27300;7
15666;27302;3
15667;18693;14
15668;27314;9
15669;27315;5
15670;41846;1
15671;26141;16
15672;27317;10
15673;27313;6
15674;27318;8
15675;26152;14
15676;27319;7
15677;27320;3
15678;27312;8
15679;27307;9
15680;27308;5
15681;26259;16
15682;27309;10
15683;27310;6
15684;27151;1
15685;27311;7
15686;16079;3
15687;26120;14
15688;1443;0
15689;26391;11
15690;9860;2
15691;26411;26
15692;26412;26
15693;28020;3
15694;27288;8
15695;26046;14
15696;3426;0
15697;26415;8
15698;26419;3
15699;26420;0
15702;6486;11
15703;26431;16
15704;4841;2
15705;26432;13
15706;26433;13
15707;26435;6
15708;26436;10
15709;26437;6
15710;20614;0
15722;21794;0
15723;19873;0
15724;811;0
15725;811;0
15726;811;0
15727;811;0
15728;15274;0
15729;811;0
15730;811;0
15731;15274;0
15732;15274;0
15733;811;0
15734;811;0
15735;811;0
15736;26459;0
15737;15274;0
15738;811;0
15739;15274;0
15740;811;0
15741;811;0
15742;811;0
15743;811;0
15744;15274;0
15745;15274;0
15746;15274;0
15747;15274;0
15748;811;0
15749;15274;0
15750;26460;0
15751;811;0
15752;6270;0
15753;811;0
15754;811;0
15755;15274;0
15756;811;0
15757;15274;0
15758;811;0
15759;811;0
15760;811;0
15761;15274;0
15762;811;0
15763;811;0
15764;811;0
15765;15274;0
15766;22651;0
15767;23740;0
15768;15274;0
15769;811;0
15770;811;0
15771;811;0
15772;6270;0
15773;15274;0
15774;811;0
15775;15274;0
15776;15274;0
15777;15274;0
15778;26461;0
15779;15274;0
15780;811;0
15781;6270;0
15782;26463;13
15783;26464;13
15784;26465;3
15785;72020;0
15786;26466;5
15787;26467;5
15788;15274;0
15789;26468;16
15790;8093;0
15791;26470;6
15792;26472;3
15793;26474;0
15794;12413;7
15795;26473;10
15796;26475;9
15797;26476;9
15798;7054;0
15799;4841;2
15800;26477;13
15801;26479;13
15802;17256;8
15803;1246;0
15804;25958;16
15805;6577;23
15806;26494;13
15807;10671;26
15808;10671;26
15809;28911;26
15810;26500;17
15811;5636;17
15812;26501;3
15813;26502;6
15814;26503;13
15815;23042;16
15822;26504;3
15823;26512;10
15824;26513;20
15825;26514;5
15826;21845;0
15827;26515;5
15842;8545;0
15843;26531;0
15844;8545;0
15845;26531;0
15846;18632;0
15847;1317;0
15848;8928;0
15849;2637;0
15850;26533;0
15851;26534;0
15852;11947;0
15853;26535;13
15854;26536;17
15855;26537;11
15856;9657;2
15857;26539;23
15858;26540;10
15859;26541;6
15860;26542;9
15861;26543;8
15862;26545;13
15863;5205;13
15864;3658;9
15865;26548;14
15866;26549;23
15867;26551;12
15868;16065;0
15869;8031;0
15870;22477;0
15871;22071;0
15872;13885;0
15873;18119;12
15874;16211;0
15875;7856;0
15876;26381;0
15877;26571;0
15878;4287;0
15879;1769;0
15880;7164;0
15881;6706;0
15882;26582;0
15883;26583;0
15884;8093;0
15885;26584;0
15886;1262;0
15887;26921;14
15888;20909;14
15889;18811;14
15890;26855;14
15891;23825;14
15892;27036;14
15893;27527;14
15894;18483;14
15895;28449;14
15902;12333;0
15903;110853;13
15904;110852;13
15905;110851;13
15906;110851;13
15907;26594;22
15908;26595;0
15909;26597;22
15910;26598;17
15911;26595;0
15912;28471;23
15913;26595;0
15914;26595;0
15915;26595;0
15916;26595;0
15917;26595;0
15918;28472;23
15919;26595;0
15920;26595;0
15921;26595;0
15922;26595;0
15923;26595;0
15924;22193;0
15925;28462;23
15926;28464;23
15927;27556;23
15928;28466;23
15929;27558;23
15930;27563;23
15931;27575;23
15932;28473;23
15933;27851;23
15934;28481;23
15935;27863;23
15936;28475;23
15937;28455;23
15938;28480;23
15939;27612;23
15940;28476;23
15941;27650;23
15942;28478;23
15943;27588;14
15944;28483;23
15945;28488;23
15946;28487;23
15947;28489;23
15962;28492;23
15963;28491;23
15964;28493;23
15965;28490;23
15966;27874;23
15967;28486;23
15968;28484;23
15969;28503;23
15970;28554;23
15971;24014;23
15972;28562;23
15973;28551;23
15974;5072;23
15975;28514;23
15976;28555;23
15977;28025;23
15978;28513;23
15979;18289;23
15980;28505;23
15981;28553;23
15982;28510;23
15983;28516;23
15984;27929;23
15985;28500;23
15986;20384;23
15987;28501;23
15988;15884;23
15989;28511;23
15990;27055;14
15991;18775;14
15992;6379;0
15993;25482;0
15994;26611;0
15995;26616;26
15996;26612;0
15997;26613;24
15998;3029;0
15999;26614;1
16000;19481;0
16001;26615;0
16002;26615;0
16003;26615;0
16004;26737;26
16005;7626;0
16006;26618;0
16007;24721;26
16008;26621;1
16009;6497;2
16022;60693;12
16023;7913;0
16024;26653;0
16025;26653;0
16026;28120;1
16027;26658;5
16028;26659;7
16029;26753;10
16030;26752;8
16031;26662;3
16033;26664;9
16034;26665;16
16035;26668;1
16036;26667;5
16037;26669;7
16038;26670;3
16039;26674;17
16040;27453;0
16041;811;0
16042;811;0
16043;15274;0
16044;15274;0
16045;15274;0
16046;811;0
16047;811;0
16048;15274;0
16049;15274;0
16050;811;0
16051;811;0
